"","name","date","sentiment.value","Party"
"407","John Tyler","December 07, 1841",0.580808080808081,"Whig"
"408","John Tyler","August 18, 1842",1.05263157894737,"Whig"
"409","John Tyler","February 20, 1845",-0.358974358974359,"Whig"
"410","James K. Polk","February 08, 1849",2.18840579710145,"Democrat"
"411","James K. Polk","January 02, 1849",-1.66101694915254,"Democrat"
"412","James K. Polk","December 05, 1848",0.939102564102564,"Democrat"
"413","James K. Polk","August 01, 1848",1,"Democrat"
"414","James K. Polk","July 06, 1848",-1.13636363636364,"Democrat"
"415","James K. Polk","July 04, 1848",2.16666666666667,"Democrat"
"416","James K. Polk","May 29, 1848",0.342105263157895,"Democrat"
"417","James K. Polk","April 03, 1848",2,"Democrat"
"418","James K. Polk","February 22, 1848",1.26666666666667,"Democrat"
"419","James K. Polk","December 07, 1847",0.378640776699029,"Democrat"
"420","James K. Polk","February 13, 1847",-0.0175438596491228,"Democrat"
"421","James K. Polk","May 11, 1846",-0.0833333333333333,"Democrat"
"422","James K. Polk","April 13, 1846",0.1875,"Democrat"
"423","James K. Polk","May 13, 1846",1.69230769230769,"Democrat"
"424","James K. Polk","August 03, 1846",0.259259259259259,"Democrat"
"425","James K. Polk","August 05, 1846",1.4,"Democrat"
"426","James K. Polk","August 07, 1846",0.842105263157895,"Democrat"
"427","James K. Polk","August 08, 1846",0.238095238095238,"Democrat"
"428","James K. Polk","December 08, 1846",0.345890410958904,"Democrat"
"429","James K. Polk","December 29, 1846",-0.571428571428571,"Democrat"
"430","James K. Polk","June 10, 1846",0.636363636363636,"Democrat"
"431","James K. Polk","August 14, 1848",0.188405797101449,"Democrat"
"432","Zachary Taylor","April 22, 1850",1.22727272727273,"Whig"
"433","Zachary Taylor","March 05, 1849",1.3921568627451,"Whig"
"434","Zachary Taylor","December 04, 1849",1.08064516129032,"Whig"
"435","Zachary Taylor","January 23, 1850",1.06122448979592,"Whig"
"436","Millard Fillmore","August 06, 1850",1.26470588235294,"Whig"
"437","Millard Fillmore","December 13, 1850",1.89473684210526,"Whig"
"438","Millard Fillmore","December 13, 1850",2.8,"Whig"
"439","Millard Fillmore","December 02, 1851",0.806451612903226,"Whig"
"440","Millard Fillmore","December 02, 1850",0.73936170212766,"Whig"
"441","Millard Fillmore","February 19, 1851",-0.0131578947368421,"Whig"
"442","Millard Fillmore","December 06, 1852",1.01293103448276,"Whig"
"443","Franklin Pierce","December 02, 1856",0.265217391304348,"Democrat"
"444","Franklin Pierce","August 21, 1856",-0.326086956521739,"Democrat"
"445","Franklin Pierce","February 11, 1856",-0.1,"Democrat"
"446","Franklin Pierce","December 31, 1855",0.3,"Democrat"
"447","Franklin Pierce","December 30, 1854",1.3963963963964,"Democrat"
"448","Franklin Pierce","December 04, 1854",0.188,"Democrat"
"449","Franklin Pierce","August 04, 1854",0.736842105263158,"Democrat"
"450","Franklin Pierce","August 01, 1854",0.333333333333333,"Democrat"
"451","Franklin Pierce","March 14, 1854",0.647058823529412,"Democrat"
"452","Franklin Pierce","February 10, 1854",1.13636363636364,"Democrat"
"453","Franklin Pierce","March 04, 1853",0.833333333333333,"Democrat"
"454","Franklin Pierce","December 05, 1853",1.1304347826087,"Democrat"
"455","Franklin Pierce","January 18, 1854",-0.727272727272727,"Democrat"
"456","Franklin Pierce","May 15, 1854",1.08219178082192,"Democrat"
"457","Franklin Pierce","January 24, 1856",0.142857142857143,"Democrat"
"458","James Buchanan","January 08, 1861",-0.116883116883117,"Democrat"
"459","James Buchanan","December 03, 1860",0.461818181818182,"Democrat"
"460","James Buchanan","January 28, 1861",0.769230769230769,"Democrat"
"461","James Buchanan","June 22, 1860",-0.27906976744186,"Democrat"
"462","James Buchanan","May 19, 1860",0.705882352941177,"Democrat"
"463","James Buchanan","March 28, 1860",-0.506493506493506,"Democrat"
"464","James Buchanan","February 24, 1859",1.05194805194805,"Democrat"
"465","James Buchanan","February 18, 1859",-0.976744186046512,"Democrat"
"466","James Buchanan","December 06, 1858",0.441935483870968,"Democrat"
"467","James Buchanan","February 02, 1858",-0.121212121212121,"Democrat"
"468","James Buchanan","March 04, 1857",1.15384615384615,"Democrat"
"469","James Buchanan","December 08, 1857",0.345724907063197,"Democrat"
"470","James Buchanan","December 19, 1859",0.316363636363636,"Democrat"
"471","James Buchanan","March 01, 1861",-0.0476190476190476,"Democrat"
"472","Abraham Lincoln","January 01, 1863",1.52941176470588,"Republican"
"473","Abraham Lincoln","July 04, 1861",0.0448717948717949,"Republican"
"474","Abraham Lincoln","December 03, 1861",0.987730061349693,"Republican"
"475","Abraham Lincoln","March 04, 1865",-0.193548387096774,"Republican"
"476","Abraham Lincoln","December 06, 1864",0.624161073825503,"Republican"
"477","Abraham Lincoln","December 08, 1863",0.340909090909091,"Republican"
"478","Abraham Lincoln","August 26, 1863",-0.442622950819672,"Republican"
"479","Abraham Lincoln","December 01, 1862",0.392045454545455,"Republican"
"480","Abraham Lincoln","February 11, 1861",1.28571428571429,"Republican"
"481","Abraham Lincoln","February 27, 1860",-2.60264900662252,"Republican"
"482","Abraham Lincoln","June 16, 1858",-0.345679012345679,"Republican"
"483","Abraham Lincoln","October 16, 1854",-2.28519855595668,"Republican"
"484","Abraham Lincoln","March 04, 1861",-0.229357798165138,"Republican"
"485","Abraham Lincoln","November 19, 1863",-0.266666666666667,"Republican"
"486","Andrew Johnson","April 17, 1865",1.11111111111111,"National Union"
"487","Andrew Johnson","April 29, 1865",0.416666666666667,"National Union"
"488","Andrew Johnson","May 02, 1865",0.166666666666667,"National Union"
"489","Andrew Johnson","May 29, 1865",2,"National Union"
"490","Andrew Johnson","June 02, 1865",-0.666666666666667,"National Union"
"491","Andrew Johnson","June 06, 1865",-2.42857142857143,"National Union"
"492","Andrew Johnson","December 04, 1865",0.902325581395349,"National Union"
"493","Andrew Johnson","December 18, 1865",0.793103448275862,"National Union"
"494","Andrew Johnson","February 19, 1866",0.450980392156863,"National Union"
"495","Andrew Johnson","March 27, 1866",-0.0645161290322581,"National Union"
"496","Andrew Johnson","July 20, 1868",-0.645161290322581,"National Union"
"497","Andrew Johnson","July 18, 1868",0.787234042553192,"National Union"
"498","Andrew Johnson","June 20, 1868",-0.184210526315789,"National Union"
"499","Andrew Johnson","March 25, 1868",-0.2,"National Union"
"500","Andrew Johnson","February 22, 1868",-0.755555555555556,"National Union"
"501","Andrew Johnson","February 11, 1868",0.148648648648649,"National Union"
"502","Andrew Johnson","December 12, 1867",-0.630630630630631,"National Union"
"503","Andrew Johnson","December 03, 1867",0.229508196721311,"National Union"
"504","Andrew Johnson","September 07, 1867",0.806451612903226,"National Union"
"505","Andrew Johnson","July 19, 1867",0.484375,"National Union"
"506","Andrew Johnson","June 20, 1867",-1.24242424242424,"National Union"
"507","Andrew Johnson","May 29, 1865",0.392857142857143,"National Union"
"508","Andrew Johnson","July 24, 1866",1.22222222222222,"National Union"
"509","Andrew Johnson","August 20, 1866",1.03125,"National Union"
"510","Andrew Johnson","April 02, 1866",0.758620689655172,"National Union"
"511","Andrew Johnson","December 03, 1866",0.940217391304348,"National Union"
"512","Andrew Johnson","January 28, 1867",0.229508196721311,"National Union"
"513","Andrew Johnson","January 29, 1867",0.48936170212766,"National Union"
"514","Andrew Johnson","March 02, 1867",-0.428571428571429,"National Union"
"515","Andrew Johnson","March 23, 1867",-0.0476190476190476,"National Union"
"516","Andrew Johnson","December 08, 1868",0.488372093023256,"National Union"
"517","Ulysses S. Grant","January 29, 1877",0.486486486486487,"Republican"
"518","Ulysses S. Grant","June 26, 1876",2,"Republican"
"519","Ulysses S. Grant","May 04, 1876",0.82051282051282,"Republican"
"520","Ulysses S. Grant","December 07, 1875",0.775862068965517,"Republican"
"521","Ulysses S. Grant","April 18, 1875",0.65,"Republican"
"522","Ulysses S. Grant","January 14, 1875",1.09375,"Republican"
"523","Ulysses S. Grant","December 07, 1874",0.462264150943396,"Republican"
"524","Ulysses S. Grant","September 15, 1874",1.11111111111111,"Republican"
"525","Ulysses S. Grant","April 22, 1874",0.954545454545455,"Republican"
"526","Ulysses S. Grant","December 01, 1873",1.20304568527919,"Republican"
"527","Ulysses S. Grant","March 04, 1869",1.01960784313725,"Republican"
"528","Ulysses S. Grant","April 07, 1869",1.56521739130435,"Republican"
"529","Ulysses S. Grant","May 14, 1869",1.05882352941176,"Republican"
"530","Ulysses S. Grant","May 19, 1869",3.66666666666667,"Republican"
"531","Ulysses S. Grant","December 06, 1869",1.12269938650307,"Republican"
"532","Ulysses S. Grant","March 30, 1870",2.5,"Republican"
"533","Ulysses S. Grant","May 24, 1870",0.466666666666667,"Republican"
"534","Ulysses S. Grant","May 31, 1870",0.179487179487179,"Republican"
"535","Ulysses S. Grant","June 13, 1870",-0.766666666666667,"Republican"
"536","Ulysses S. Grant","July 14, 1870",1.11009174311927,"Republican"
"537","Ulysses S. Grant","August 22, 1870",-0.470588235294118,"Republican"
"538","Ulysses S. Grant","January 13, 1875",-1.20740740740741,"Republican"
"539","Ulysses S. Grant","December 05, 1876",1.04137931034483,"Republican"
"540","Rutherford B. Hayes","March 05, 1877",1.47727272727273,"Republican"
"541","Rutherford B. Hayes","June 22, 1877",0.333333333333333,"Republican"
"542","Rutherford B. Hayes","July 18, 1877",-1.07692307692308,"Republican"
"543","Rutherford B. Hayes","February 08, 1878",1.24242424242424,"Republican"
"544","Rutherford B. Hayes","December 02, 1878",1.3021978021978,"Republican"
"545","Rutherford B. Hayes","April 26, 1879",-0.285714285714286,"Republican"
"546","Rutherford B. Hayes","April 29, 1879",0.425925925925926,"Republican"
"547","Rutherford B. Hayes","May 12, 1879",1.08510638297872,"Republican"
"548","Rutherford B. Hayes","May 29, 1879",1.16438356164384,"Republican"
"549","Rutherford B. Hayes","March 03, 1881",-0.205882352941176,"Republican"
"550","Rutherford B. Hayes","June 15, 1880",0.0615384615384615,"Republican"
"551","Rutherford B. Hayes","March 08, 1880",1.83333333333333,"Republican"
"552","Rutherford B. Hayes","December 01, 1879",1.46606334841629,"Republican"
"553","Rutherford B. Hayes","December 03, 1877",1.16600790513834,"Republican"
"554","Rutherford B. Hayes","March 01, 1879",1.64556962025316,"Republican"
"555","Rutherford B. Hayes","December 06, 1880",1.7175572519084,"Republican"
"556","Grover Cleveland","January 11, 1897",0.576923076923077,"Democrat"
"557","Grover Cleveland","December 07, 1896",0.804804804804805,"Democrat"
"558","Grover Cleveland","July 27, 1896",0.705882352941177,"Democrat"
"559","Grover Cleveland","December 20, 1895",0.0740740740740741,"Democrat"
"560","Grover Cleveland","December 17, 1895",0.65,"Democrat"
"561","Grover Cleveland","December 02, 1895",0.700280112044818,"Democrat"
"562","Grover Cleveland","June 12, 1895",0.8125,"Democrat"
"563","Grover Cleveland","June 12, 1895",0.8125,"Democrat"
"564","Grover Cleveland","February 08, 1895",0.714285714285714,"Democrat"
"565","Grover Cleveland","January 28, 1895",0.725,"Democrat"
"566","Grover Cleveland","December 03, 1894",0.739273927392739,"Democrat"
"567","James A. Garfield","March 04, 1881",0.135338345864662,"Republican"
"568","Chester A. Arthur","December 10, 1884",1.05555555555556,"Republican"
"569","Chester A. Arthur","July 01, 1884",-0.6,"Republican"
"570","Chester A. Arthur","December 04, 1883",0.638888888888889,"Republican"
"571","Chester A. Arthur","December 04, 1882",0.762626262626263,"Republican"
"572","Chester A. Arthur","August 01, 1882",0.666666666666667,"Republican"
"573","Chester A. Arthur","July 01, 1882",-0.05,"Republican"
"574","Chester A. Arthur","April 18, 1882",0.209677419354839,"Republican"
"575","Chester A. Arthur","December 06, 1881",1.16304347826087,"Republican"
"576","Chester A. Arthur","September 22, 1881",-0.21875,"Republican"
"577","Chester A. Arthur","April 04, 1882",0.787878787878788,"Republican"
"578","Chester A. Arthur","December 01, 1884",1.13793103448276,"Republican"
"579","Grover Cleveland","March 04, 1885",1.05405405405405,"Democrat"
"580","Grover Cleveland","December 08, 1885",1.03580562659847,"Democrat"
"581","Grover Cleveland","March 01, 1886",0.0645161290322581,"Democrat"
"582","Grover Cleveland","April 22, 1886",0.0882352941176471,"Democrat"
"583","Grover Cleveland","May 08, 1886",0.451612903225806,"Democrat"
"584","Grover Cleveland","May 11, 1886",2.05,"Democrat"
"585","Grover Cleveland","July 14, 1886",-0.357142857142857,"Democrat"
"586","Grover Cleveland","December 06, 1886",1.26537216828479,"Democrat"
"587","Grover Cleveland","February 11, 1887",-0.0825688073394495,"Democrat"
"588","Grover Cleveland","February 16, 1887",-0.238095238095238,"Democrat"
"589","Grover Cleveland","December 06, 1887",0.426470588235294,"Democrat"
"590","Grover Cleveland","March 04, 1893",0.564814814814815,"Democrat"
"591","Grover Cleveland","December 03, 1888",0.88125,"Democrat"
"592","Grover Cleveland","August 08, 1893",-0.118279569892473,"Democrat"
"593","Grover Cleveland","December 04, 1893",0.634920634920635,"Democrat"
"594","Grover Cleveland","March 29, 1894",0.826666666666667,"Democrat"
"595","Grover Cleveland","March 02, 1897",0.20253164556962,"Democrat"
"596","Benjamin Harrison","March 04, 1889",0.941176470588235,"Republican"
"597","Benjamin Harrison","April 04, 1889",2.54545454545455,"Republican"
"598","Benjamin Harrison","December 03, 1889",0.904761904761905,"Republican"
"599","Benjamin Harrison","April 19, 1890",1.61538461538462,"Republican"
"600","Benjamin Harrison","May 30, 1890",0.857142857142857,"Republican"
"601","Benjamin Harrison","June 19, 1890",1.30769230769231,"Republican"
"602","Benjamin Harrison","October 23, 1890",4.33333333333333,"Republican"
"603","Benjamin Harrison","December 01, 1890",1.27659574468085,"Republican"
"604","Benjamin Harrison","December 01, 1890",1.27659574468085,"Republican"
"605","Benjamin Harrison","June 04, 1889",-0.736842105263158,"Republican"
"606","Benjamin Harrison","December 09, 1891",0.813333333333333,"Republican"
"607","Benjamin Harrison","July 08, 1894",-0.952380952380952,"Republican"
"608","Benjamin Harrison","December 18, 1893",1.12162162162162,"Republican"
"609","Benjamin Harrison","August 08, 1893",-0.350515463917526,"Republican"
"610","Benjamin Harrison","December 06, 1892",1.264,"Republican"
"611","Benjamin Harrison","December 06, 1892",1.264,"Republican"
"612","Benjamin Harrison","September 03, 1892",0.916201117318436,"Republican"
"613","Benjamin Harrison","January 28, 1892",0.833333333333333,"Republican"
"614","Benjamin Harrison","January 25, 1892",-1.01273885350318,"Republican"
"615","Benjamin Harrison","December 09, 1891",0.813333333333333,"Republican"
"616","Benjamin Harrison","December 03, 1889",0.912087912087912,"Republican"
"617","Benjamin Harrison","January 31, 1891",-1.16666666666667,"Republican"
"618","Benjamin Harrison","February 15, 1893",0.925925925925926,"Republican"
"619","William McKinley","December 03, 1900",1.84477611940299,"Republican"
"620","William McKinley","July 12, 1900",1.05434782608696,"Republican"
"621","William McKinley","December 05, 1899",1.92957746478873,"Republican"
"622","William McKinley","December 05, 1898",1.15186246418338,"Republican"
"623","William McKinley","April 23, 1898",1,"Republican"
"624","William McKinley","April 22, 1898",0.625,"Republican"
"625","William McKinley","December 06, 1897",0.286245353159851,"Republican"
"626","William McKinley","July 24, 1897",0.464285714285714,"Republican"
"627","William McKinley","May 17, 1897",0.666666666666667,"Republican"
"628","William McKinley","April 11, 1898",-0.274285714285714,"Republican"
"629","William McKinley","March 04, 1901",0.715789473684211,"Republican"
"630","William McKinley","September 05, 1901",0.840425531914894,"Republican"
"631","Theodore Roosevelt","December 09, 1908",-0.0964187327823691,"Republican"
"632","Theodore Roosevelt","March 25, 1908",-0.0694444444444444,"Republican"
"633","Theodore Roosevelt","December 03, 1907",0.317567567567568,"Republican"
"634","Theodore Roosevelt","December 19, 1906",-1.53174603174603,"Republican"
"635","Theodore Roosevelt","December 17, 1906",0.296116504854369,"Republican"
"636","Theodore Roosevelt","December 11, 1906",1.15384615384615,"Republican"
"637","Theodore Roosevelt","December 03, 1906",-0.120454545454545,"Republican"
"638","Theodore Roosevelt","June 04, 1906",-0.148148148148148,"Republican"
"639","Theodore Roosevelt","December 05, 1905",0.750605326876513,"Republican"
"640","Theodore Roosevelt","December 06, 1904",0.640117994100295,"Republican"
"641","Theodore Roosevelt","September 14, 1901",-0.142857142857143,"Republican"
"642","Theodore Roosevelt","December 03, 1901",0.873385012919897,"Republican"
"643","Theodore Roosevelt","June 13, 1902",1.02325581395349,"Republican"
"644","Theodore Roosevelt","December 02, 1902",0.639130434782609,"Republican"
"645","Theodore Roosevelt","October 20, 1903",3.5,"Republican"
"646","Theodore Roosevelt","November 10, 1903",1.625,"Republican"
"647","Theodore Roosevelt","November 16, 1903",1.06086956521739,"Republican"
"648","Theodore Roosevelt","December 07, 1903",0.854092526690391,"Republican"
"649","Theodore Roosevelt","December 07, 1903",1.34,"Republican"
"650","Theodore Roosevelt","February 11, 1904",-0.911764705882353,"Republican"
"651","Theodore Roosevelt","March 04, 1905",0.666666666666667,"Republican"
"652","Theodore Roosevelt","January 08, 1906",0.26530612244898,"Republican"
"653","William Taft","January 14, 1910",0.971014492753623,"Republican"
"654","William Taft","January 07, 1910",-0.282051282051282,"Republican"
"655","William Taft","December 06, 1910",1.87202380952381,"Republican"
"656","William Taft","January 26, 1911",1.20967741935484,"Republican"
"657","William Taft","January 26, 1911",1.20967741935484,"Republican"
"658","William Taft","December 05, 1911",1.26708074534161,"Republican"
"659","William Taft","December 07, 1909",1.58108108108108,"Republican"
"660","William Taft","June 16, 1909",0.6,"Republican"
"661","William Taft","March 16, 1909",0.6,"Republican"
"662","William Taft","March 04, 1909",0.938356164383562,"Republican"
"663","William Taft","November 17, 1909",0.674242424242424,"Republican"
"664","William Taft","December 03, 1912",1.51344086021505,"Republican"
"665","Woodrow Wilson","December 07, 1920",0.662790697674419,"Democrat"
"666","Woodrow Wilson","December 02, 1919",0.474025974025974,"Democrat"
"667","Woodrow Wilson","December 02, 1918",0.993548387096774,"Democrat"
"668","Woodrow Wilson","December 04, 1917",-0.0422535211267606,"Democrat"
"669","Woodrow Wilson","May 18, 1917",-0.5,"Democrat"
"670","Woodrow Wilson","April 06, 1917",-0.439024390243902,"Democrat"
"671","Woodrow Wilson","April 02, 1917",0.213740458015267,"Democrat"
"672","Woodrow Wilson","March 05, 1917",1.11538461538462,"Democrat"
"673","Woodrow Wilson","February 26, 1917",0.183673469387755,"Democrat"
"674","Woodrow Wilson","February 03, 1917",-0.338983050847458,"Democrat"
"675","Woodrow Wilson","March 04, 1913",0.0533333333333333,"Democrat"
"676","Woodrow Wilson","April 08, 1913",0.675,"Democrat"
"677","Woodrow Wilson","June 23, 1913",0.974358974358974,"Democrat"
"678","Woodrow Wilson","July 04, 1913",0.924528301886792,"Democrat"
"679","Woodrow Wilson","October 25, 1913",0.666666666666667,"Democrat"
"680","Woodrow Wilson","December 02, 1913",1.15957446808511,"Democrat"
"681","Woodrow Wilson","January 20, 1914",0.542168674698795,"Democrat"
"682","Woodrow Wilson","April 20, 1914",-0.316666666666667,"Democrat"
"683","Woodrow Wilson","May 30, 1914",2.08823529411765,"Democrat"
"684","Woodrow Wilson","July 04, 1914",0.242105263157895,"Democrat"
"685","Woodrow Wilson","August 19, 1914",0.918918918918919,"Democrat"
"686","Woodrow Wilson","April 16, 1917",0.782608695652174,"Democrat"
"687","Woodrow Wilson","January 08, 1918",1.56,"Democrat"
"688","Warren G. Harding","January 20, 1920",0.703703703703704,"Republican"
"689","Warren G. Harding","September 11, 1919",0.606060606060606,"Republican"
"690","Warren G. Harding","May 14, 1920",-0.032258064516129,"Republican"
"691","Warren G. Harding","June 12, 1920",0.560165975103734,"Republican"
"692","Warren G. Harding","July 22, 1920",-1.13888888888889,"Republican"
"693","Warren G. Harding","July 22, 1920",0.133333333333333,"Republican"
"694","Warren G. Harding","July 22, 1920",1.26086956521739,"Republican"
"695","Warren G. Harding","July 22, 1920",-0.227272727272727,"Republican"
"696","Warren G. Harding","July 22, 1920",0.96875,"Republican"
"697","Warren G. Harding","August 25, 1920",0.782608695652174,"Republican"
"698","Warren G. Harding","August 28, 1920",1.17391304347826,"Republican"
"699","Warren G. Harding","December 08, 1922",-0.172972972972973,"Republican"
"700","Warren G. Harding","December 06, 1921",0.287292817679558,"Republican"
"701","Warren G. Harding","May 23, 1921",0.0625,"Republican"
"702","Warren G. Harding","March 04, 1921",0.755395683453237,"Republican"
"703","Warren G. Harding","March 31, 1921",0.964285714285714,"Republican"
"704","Warren G. Harding","November 12, 1921",0.386363636363636,"Republican"
"705","Calvin Coolidge","December 06, 1923",1.1436170212766,"Republican"
"706","Calvin Coolidge","December 03, 1924",1.09550561797753,"Republican"
"707","Calvin Coolidge","July 03, 1925",0.712707182320442,"Republican"
"708","Calvin Coolidge","December 08, 1925",1.32743362831858,"Republican"
"709","Calvin Coolidge","July 05, 1926",1.38461538461538,"Republican"
"710","Calvin Coolidge","December 07, 1926",1.15021459227468,"Republican"
"711","Calvin Coolidge","February 22, 1927",1.61157024793388,"Republican"
"712","Calvin Coolidge","December 06, 1927",0.767772511848341,"Republican"
"713","Calvin Coolidge","December 04, 1928",1.24607329842932,"Republican"
"714","Calvin Coolidge","March 04, 1925",1.36065573770492,"Republican"
"715","Calvin Coolidge","October 20, 1925",0.118279569892473,"Republican"
"716","Calvin Coolidge","August 10, 1927",2.15909090909091,"Republican"
"717","Herbert Hoover","December 06, 1932",0.0265486725663717,"Republican"
"718","Herbert Hoover","November 05, 1932",-0.305555555555556,"Republican"
"719","Herbert Hoover","October 28, 1932",-0.0209424083769633,"Republican"
"720","Herbert Hoover","October 21, 1932",0.655172413793103,"Republican"
"721","Herbert Hoover","May 31, 1932",0.452054794520548,"Republican"
"722","Herbert Hoover","December 11, 1931",0.333333333333333,"Republican"
"723","Herbert Hoover","December 08, 1931",0.467625899280576,"Republican"
"724","Herbert Hoover","October 18, 1931",0.196078431372549,"Republican"
"725","Herbert Hoover","September 22, 1931",0.55,"Republican"
"726","Herbert Hoover","June 21, 1931",0.5,"Republican"
"727","Herbert Hoover","February 26, 1931",-0.027027027027027,"Republican"
"728","Herbert Hoover","October 25, 1929",1,"Republican"
"729","Herbert Hoover","September 18, 1929",0.434782608695652,"Republican"
"730","Herbert Hoover","November 05, 1929",-1.23809523809524,"Republican"
"731","Herbert Hoover","November 19, 1929",-0.304347826086957,"Republican"
"732","Herbert Hoover","December 03, 1929",1.30875576036866,"Republican"
"733","Herbert Hoover","March 07, 1930",-1.4,"Republican"
"734","Herbert Hoover","April 28, 1930",-0.521739130434783,"Republican"
"735","Herbert Hoover","June 16, 1930",0.976744186046512,"Republican"
"736","Herbert Hoover","July 07, 1930",0.672727272727273,"Republican"
"737","Herbert Hoover","October 02, 1930",0.204081632653061,"Republican"
"738","Herbert Hoover","December 09, 1930",0.25,"Republican"
"739","Herbert Hoover","December 02, 1930",0.614583333333333,"Republican"
"740","Herbert Hoover","February 03, 1931",0.372881355932203,"Republican"
"741","Herbert Hoover","August 11, 1932",0.0272727272727273,"Republican"
"742","Franklin D. Roosevelt","March 01, 1945",0.882352941176471,"Democrat"
"743","Franklin D. Roosevelt","February 11, 1945",0.647058823529412,"Democrat"
"744","Franklin D. Roosevelt","January 20, 1945",1.16666666666667,"Democrat"
"745","Franklin D. Roosevelt","July 20, 1944",0.814814814814815,"Democrat"
"746","Franklin D. Roosevelt","June 12, 1944",-0.824561403508772,"Democrat"
"747","Franklin D. Roosevelt","June 05, 1944",0.470588235294118,"Democrat"
"748","Franklin D. Roosevelt","January 11, 1944",-0.135135135135135,"Democrat"
"749","Franklin D. Roosevelt","December 24, 1943",0.890909090909091,"Democrat"
"750","Franklin D. Roosevelt","December 01, 1943",0.142857142857143,"Democrat"
"751","Franklin D. Roosevelt","September 08, 1943",-1.08163265306122,"Democrat"
"752","Franklin D. Roosevelt","July 28, 1943",-0.106796116504854,"Democrat"
"753","Franklin D. Roosevelt","May 02, 1943",-0.535211267605634,"Democrat"
"754","Franklin D. Roosevelt","March 04, 1933",0.329268292682927,"Democrat"
"755","Franklin D. Roosevelt","March 12, 1933",1.01923076923077,"Democrat"
"756","Franklin D. Roosevelt","May 07, 1933",0.0952380952380952,"Democrat"
"757","Franklin D. Roosevelt","July 24, 1933",0.282608695652174,"Democrat"
"758","Franklin D. Roosevelt","October 22, 1933",0.671875,"Democrat"
"759","Franklin D. Roosevelt","June 28, 1934",0.746987951807229,"Democrat"
"760","Franklin D. Roosevelt","September 30, 1934",0.583333333333333,"Democrat"
"761","Franklin D. Roosevelt","April 28, 1935",-0.115384615384615,"Democrat"
"762","Franklin D. Roosevelt","June 27, 1936",1.17391304347826,"Democrat"
"763","Franklin D. Roosevelt","September 06, 1936",0.464285714285714,"Democrat"
"764","Franklin D. Roosevelt","October 31, 1936",-0.0198019801980198,"Democrat"
"765","Franklin D. Roosevelt","March 09, 1937",0.272727272727273,"Democrat"
"766","Franklin D. Roosevelt","January 20, 1937",0.447916666666667,"Democrat"
"767","Franklin D. Roosevelt","October 05, 1937",0.617021276595745,"Democrat"
"768","Franklin D. Roosevelt","October 12, 1937",0.139784946236559,"Democrat"
"769","Franklin D. Roosevelt","November 14, 1937",0.26530612244898,"Democrat"
"770","Franklin D. Roosevelt","April 14, 1938",0.333333333333333,"Democrat"
"771","Franklin D. Roosevelt","June 24, 1938",0.407766990291262,"Democrat"
"772","Franklin D. Roosevelt","July 08, 1938",0.755102040816326,"Democrat"
"773","Franklin D. Roosevelt","September 03, 1939",0.447368421052632,"Democrat"
"774","Franklin D. Roosevelt","May 26, 1940",-0.273504273504274,"Democrat"
"775","Franklin D. Roosevelt","June 10, 1940",-0.119402985074627,"Democrat"
"776","Franklin D. Roosevelt","July 19, 1940",0.118181818181818,"Democrat"
"777","Franklin D. Roosevelt","December 08, 1941",-0.36,"Democrat"
"778","Franklin D. Roosevelt","September 11, 1941",-1.07216494845361,"Democrat"
"779","Franklin D. Roosevelt","December 09, 1941",-0.726495726495726,"Democrat"
"780","Franklin D. Roosevelt","December 11, 1941",-0.4,"Democrat"
"781","Franklin D. Roosevelt","February 23, 1942",-0.525423728813559,"Democrat"
"782","Franklin D. Roosevelt","April 28, 1942",-0.827272727272727,"Democrat"
"783","Franklin D. Roosevelt","September 07, 1942",-0.763636363636364,"Democrat"
"784","Franklin D. Roosevelt","October 12, 1942",0.0526315789473684,"Democrat"
"785","Franklin D. Roosevelt","January 07, 1943",-0.267515923566879,"Democrat"
"786","Harry S. Truman","May 08, 1945",0.652173913043478,"Democrat"
"787","Harry S. Truman","August 06, 1945",-0.479166666666667,"Democrat"
"788","Harry S. Truman","August 09, 1945",0.5,"Democrat"
"789","Harry S. Truman","September 01, 1945",0.323943661971831,"Democrat"
"790","Harry S. Truman","October 27, 1945",1,"Democrat"
"791","Harry S. Truman","June 29, 1947",1.12676056338028,"Democrat"
"792","Harry S. Truman","July 15, 1948",0.523809523809524,"Democrat"
"793","Harry S. Truman","September 18, 1948",1.77272727272727,"Democrat"
"794","Harry S. Truman","September 18, 1948",0.55,"Democrat"
"795","Harry S. Truman","January 15, 1953",0.428571428571429,"Democrat"
"796","Harry S. Truman","October 22, 1952",0.52,"Democrat"
"797","Harry S. Truman","March 29, 1952",0.151260504201681,"Democrat"
"798","Harry S. Truman","March 15, 1952",1.31111111111111,"Democrat"
"799","Harry S. Truman","April 11, 1951",-0.988888888888889,"Democrat"
"800","Harry S. Truman","January 20, 1949",1.81308411214953,"Democrat"
"801","Harry S. Truman","November 03, 1948",2.5,"Democrat"
"802","Harry S. Truman","April 16, 1945",1.13207547169811,"Democrat"
"803","Harry S. Truman","March 12, 1947",0.359550561797753,"Democrat"
"804","Harry S. Truman","June 20, 1947",-0.342105263157895,"Democrat"
"805","Richard M. Nixon","September 23, 1952",-0.168831168831169,"Republican"
"806","Dwight D. Eisenhower","August 23, 1956",1.25190839694656,"Republican"
"807","Dwight D. Eisenhower","December 08, 1953",1.16101694915254,"Republican"
